"ID","Title","Abstract","Is_Conference","Is_English","PDF_Status","Manual_TiAb","Manual_FullText","Regex_TiAb","Regex_FullText","Validation"
"d1806c64-5d47-4f39-9473-ea33cbf9baad","Neuroprotective effects of vitexin against isoflurane-induced neurotoxicity by targeting the TRPV1 and NR2B signaling pathways","Vitexin is a bioactive compound extracted from hawthorn leaves, which reduces blood pressure and has anti-inflammatory and potential anticancer effects. However, the mechanisms underlying the protective effects of vitexin against isoflurane-induced neurotoxicity remain elusive. Therefore, the aim of the present study was to investigate these mechanisms further. Sprague Dawley rats received 1.4% isoflurane in a 100% oxygen environment for 2 h. Human PC12 pheochromocytoma neurosecretory cells were exposed to 2% isoflurane for 12 h before they were treated with 1, 10 or 100 M vitexin for a further 24 h. Vitexin inhibited the isoflurane-induced cell cytotoxicity and weakened isoflurane-induced neuroinflammation and oxidative stress pathways in PC12 cells. In addition, treatment with vitexin suppressed isoflurane-induced caspase-3 activation and increased beta-secretase 1 levels in PC12 cells. Furthermore, vitexin treatment decreased the levels of isoflurane-induced cytosolic calcium and reactive oxygen species, and downregulated the expression of transient receptor potential cation channel subfamily V member 1 (TRPV1) and glutamate ionotropic receptor NMDA type subunit 2B (NR2B) protein expression in isoflurane-treated PC12 cells. These results suggest that vitexin mediates its protective effects against isoflurane-induced neurotoxicity by targeting the TRPV1 and NR2B signaling pathways.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"d21a805d-d379-4ca8-9193-b0f72eba8388","Quantitative imaging of mitochondrial and cytosolic free zinc levels in an in vitro model of ischemia/reperfusion","The role of zinc ion in cytotoxicity following ischemic stroke, prolonged status epilepticus, and traumatic brain injury remains controversial, but likely is the result of mitochondrial dysfunction. We describe an excitation ratio-metric fluorescence biosensor based on human carbonic anhydrase II variants expressed in the mitochondrial matrix, permitting free zinc levels to be quantitatively imaged therein. We observed an average mitochondrial matrix free zinc concentration of 0.2pM in the PC12 rat pheochromacytoma cell culture line. Cytoplasmic and mitochondrial free zinc levels were imaged in a cellular oxygen glucose deprivation (OGD) model of ischemia/reperfusion. We observed a significant increase in mitochondrial zinc 1 h following 3 h OGD, at a time point when cytosolic zinc levels were depressed. Following the increase, mitochondrial zinc levels returned to physiological levels, while cytosolic zinc increased gradually over a 24 h time period in viable cells. The increase in intramitochondrial zinc observed during reoxygenation after OGD may contribute to bioenergetic dysfunction and cell death that occurs with both in vitro and in vivo models of reperfusion. © Springer Science+Business Media, LLC 2012.","No","Yes","OK: File is read Successfully","Excluded","Excluded",4,40,"Excluded"
"d2f34052-1f11-4260-a017-0f711b3ae585","Green tea catechins potentiate the neuritogenic action of brain-derived neurotrophic factor: Role of 67-kDa laminin receptor and hydrogen peroxide","Delivery of optimal amounts of brain-derived neurotrophic factor (BDNF) to regions of the brain affected by neurodegenerative diseases is a daunting task. Using natural products with neuroprotective properties, such as green tea polyphenols, would be a highly useful complementary approach for inexpensive long-term treatment of these diseases. In this study, we used PC12(TrkB) cells which ectopically express TrkB, a high affinity receptor for BDNF. They differentiate and induce neurite outgrowth in response to BDNF. Using this model, we show for the first time that treatment with extremely low concentrations (<0.1 mug/ml) of unfractionated green tea polyphenols (GTPP) and low concentrations (<0.5 muM) of their active ingredient, epigallocatechin-3-gallate (EGCG), potentiated the neuritogenic ability of a low concentration (2 ng/ml) of BDNF. A synergistic interaction was observed between GTPP constituents, where epigallocatechin and epicatechin, both individually lacking this activity, promoted the action of EGCG. GTPP-induced potentiation of BDNF action required the cell-surface associated 67 kDa laminin receptor (67LR) to which EGCG binds with high affinity. A cell-permeable catalase abolished GTPP/EGCG-induced potentiation of BDNF action, suggesting the possible involvement of H2O2 in the potentiation. Consistently, exogenous sublethal concentrations of H2O2, added as a bolus dose (5 muM) or more effectively through a steady-state generation (1 muM), potentiated BDNF action. Collectively, these results suggest that EGCG, dependent on 67LR and H2O2, potentiates the neuritogenic action of BDNF. Intriguingly, this effect requires only submicromolar concentrations of EGCG. This is significant as extremely low concentrations of polyphenols are believed to reach the brain after drinking green tea. © 2014 Elsevier Inc. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"d84adfa0-f7ed-458a-af0d-551d6998312e","LncRNA ROR is involved in cerebral hypoxia/reoxygenation-induced injury in PC12 cells via regulating miR-135a-5p/ROCK1/2","Ischemic stroke is a common cerebrovascular disease with high morbidity, disability and mortality. Ln-cRNAs were involved in ischemia/reperfusion injury. The present study aims to investigate whether lncRNA ROR can promote the cerebral hypoxia/reoxygenation (H/R) injury in vitro, a cellular model of cerebral ischemia/reperfusion injury, through inhibiting the expression of miR-135a-5p or upregulating the expression of ROCK1 and ROCK2. Reverse transcription-quantitative polymerase chain reaction (RT-qPCR) was used to detect the lncRNA ROR expression in PC12 cells induced by H/R and verify the transfection effect. ROS, LDH, SOD and MDA levels were detected by respective kits. CCK-8 assay and flow cytometry analysis respectively detected the cell viability and cell apoptosis. Western blot analysis was to analyze the expression of apoptosis-related proteins (Bcl-2, Bax and cleaved caspase3). Immunofluorescent staining detected the ROCK1/2 expression. As a result, lncRNA ROR expression was increased in the PC12 cells induced by H/R. LncRNA ROR overexpression could aggravate injury of PC12 cells induced by H/R. And, lncRNA ROR overexpression could decrease viability and promote apoptosis of PC12 cells induced by H/R. In addition, miR-135a-5p was demonstrated to be a target of lncRNA ROR and lncRNA ROR improved H/R injury in PC12 cells by up-regulating the expression of miR-135a-5p via down-regulating ROCK1/2 expression. In conclusion, this study indicated that lncRNA ROR could promote the cerebral H/R injury by inhibiting the expression of miR-135a-5p or upregulating the expression of ROCK1/2. And, miR-135a-5p overexpression could improve the cerebral H/R injury by inhibiting the expression of ROCK1/2.Copyright © 2019 E-Century Publishing Corporation. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,3,"Excluded"
"d861cec9-7e34-4ade-93e1-436cb3b889c4","Dexmedetomidine inhibits activation of the MAPK pathway and protects PC12 and NG108-15 cells from lidocaine-induced cytotoxicity at its maximum safe dose","The developing brains of pediatric patients are highly vulnerable to anesthetic regimen (e.g., lidocaine), potentially causing neurological impairment. Recently, dexmedetomidine (DEX) has been used as an adjunct for sedation, and was shown to exert dose-dependent neuroprotective effects during brain injury. However, the maximum safe dose of DEX is unclear, and its protective effects against lidocaine-related neurotoxicity need to be confirmed. In this study, PC12 and NG108-15 cells were used to estimate safe, non-cytotoxic doses of DEX. We found that 100 and 60 muM are the maximum safe dose of DEX for PC12 and NG108-15 cells, respectively, with no significant cytotoxicity. Lidocaine was found to remarkably inhibit cell vitality, but could be reversed by different doses of DEX, especially its maximum safe dose. Furthermore, the apoptosis induced by lidocaine was also assessed, and 100 and 60 muM DEX showed optimal protective effects in PC12 and NG108-15 cells, respectively. Mechanistically, DEX activated the mitogen-activated protein kinase (MAPK) pathway, impaired caspase-3 expression, and enhanced anti-apoptotic factor Bcl-2 to resist lidocaine-induced apoptosis, indicating that the optimal dose of DEX alleviates lidocaine-induced cytotoxicity and should be considered in clinical application. Copyright © 2017","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,5,"Excluded"
"d899584b-4978-444f-aa70-7c1881fcc6a8","Neuroprotective effects of Activin a on endoplasmic reticulum stress-mediated apoptotic and autophagic PC12 cell death","Activin A, a member of the transforming growth factor-beta superfamily, plays a neuroprotective role in multiple neurological diseases. Endoplasmic reticulum (ER) stress-mediated apoptotic and autophagic cell death is implicated in a wide range of diseases, including cerebral ischemia and neurodegenerative diseases. Thapsigargin was used to induce PC12 cell death, and Activin A was used for intervention. Our results showed that Activin A significantly inhibited morphological changes in thapsigargin-induced apoptotic cells, and the expression of apoptosis-associated proteins [cleaved-caspase-12, C/EBP homologous protein (CHOP) and cleaved-caspase-3] and biomarkers of autophagy (Beclin-1 and light chain 3), and downregulated the expression of thapsigargin-induced ER stress-associated proteins [inositol requiring enzyme-1 (IRE1), tumor necrosis factor receptor-associated factor 2 (TRAF2), apoptosis signal-regulating kinase 1 (ASK1), c-Jun N-terminal kinase (JNK) and p38]. The inhibition of thapsigargin-induced cell death was concentration-dependent. These findings suggest that administration of Activin A protects PC12 cells against ER stress-mediated apoptotic and autophagic cell death by inhibiting the activation of the IRE1-TRAF2-ASK1-JNK/p38 cascade. Copyright © 2017, Medknow Publications. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,2,"Excluded"
"d91ce878-b242-49f5-aea8-694a3739daf7","Lysophosphatidic acid induces neuronal cell death via activation of asparagine endopeptidase in cerebral ischemia-reperfusion injury","Lysophosphatidic acid (LPA), an extracellular signaling molecule, influences diverse biological events, including the pathophysiological process induced after ischemic brain injury. However, the molecular mechanisms mediating the pathological change after ischemic stroke remain elusive. Here we report that asparagine endopeptidase (AEP), a lysosomal cysteine proteinase, is regulated by LPA during stroke. AEP proteolytically cleaves tau and generates tauN368 fragments, triggering neuronal death. Inhibiting the generation of LPA reduces the expression of AEP and tauN368, and alleviates neuronal cell death. Together, this evidence indicates that the LPA-AEP pathway plays a key role in the pathophysiological process induced after ischemic stroke. Inhibition of LPA could be a useful therapeutic for treating neuronal injury after stroke.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,12,"Included"
"d941764b-a76b-4532-99f4-759eb4d76d76","Heat shock protein 90 mediates cytoprotection by H2S against chemical hypoxia-induced injury in PC12 cells","Summary: 1. Increasing evidence indicates that hydrogen sulphide (H2S) may serve as an important biological cytoprotective agent. Heat shock protein (Hsp) 90 can attenuate stress-induced injury. However, whether Hsp90 mediates the cytoprotective effect of H2S against chemical hypoxia-induced injury in PC12 cells is not known.2. In the present study, CoCl2 (a chemical hypoxia mimetic) was used to treat PC12 cells to create a model of chemical hypoxia. To explore the role of Hsp90 in the cytoprotection afforded by H2S against chemical hypoxia-induced injury, 2 mumol/L 17-allylaminogeldanamycin (17-AAG), a selective inhibitor of Hsp90, was administered for 30 min prior to preconditioning with 400 mumol/L NaHS, followed by chemical hypoxia.3. Cobalt chloride reduced cell viability (by 52.7 +/- 1.5%), increased PC12 cell apoptosis (by 42.1 +/- 1.5%), induced reactive oxygen species (ROS) by 3.79% compared with control and induced the dissipation of mitochondrial membrane potential (MMP) by 2.56% compared with control.4. Pretreatment of PC12 cells with 100-400 mumol/L sodium hydrosulphide (NaHS), an H2S donor, for 3 h prior to exposure to 600 mumol/L CoCl2 provided significant, concentration-dependant protection to PC12 cells against CoCl2-induced cytotoxicity. Specifically, pretreatment of PC12 cells with 400 mumol/L NaHS decreased apoptosis to 16.77 +/- 1.77% and blocked the CoCl2-induced increase in ROS production and loss of MMP.5. At 400 mumol/L, NaHS upregulated Hsp90 in a time-dependant manner (over the period 0-180 min). In addition to its effects on Hsp90 expression, NaHS pretreatment of PC12 cells augmented the overexpression of Hsp90 induced by 600 mumol/L CoCl2 by 1.38-fold (P < 0.01).6. Treatment of PC12 cells with 2 mumol/L 17-AAG for 30 min prior to NaHS pretreatment blocked the overexpression of Hsp90 induced by NaHS preconditioning, as evidenced by decreased cell viability (by 54.2 + 1.2%; P < 0.01), increased PC12 cell apoptosis (by 36.6 +/- 1.2%; P < 0.01) and increasing ROS production.7. The findings of the present study provide novel evidence that Hsp90 mediates H2S-induced neuroprotection against chemical hypoxia-induced injury via anti-oxidant and anti-apoptotic effects. © 2010 The Authors. Clinical and Experimental Pharmacology and Physiology © 2010 Blackwell Publishing Asia Pty Ltd.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"db801d68-a65f-4c27-882e-98528f3048b2","Upregulating the Expression of Survivin-HBXIP Complex Contributes to the Protective Role of IMM-H004 in Transient Global Cerebral Ischemia/Reperfusion","IMM-H004, a 3-piperazinylcoumarin compound derived from coumarin, has been proved effective against CA1 cell loss and spatial learning impairments resulting from transient global ischemia/reperfusion (TGCI/R), while the mechanism is still largely unknown. Here, we confirmed that treatment of rats with IMM-H004 immediately after TGCI/R ameliorated delayed neuronal death (DND) in the CA1 of hippocampus and cortex. Further study suggested that IMM-H004 contributed to the expression of antiapoptotic protein survivin through the activation of PI3K-dependent protein kinase B (PKB/Akt), which led to the phosphorylation of forkhead box O1 (FoxO1), then relieved the inhibiting effect on survivin promoter. Additionally, IMM-H004 also enhanced the expression of hepatitis B X-interacting protein (HBXIP), which formed a complex with survivin to prevent the activation of caspase death cascade, thereby halting apoptotic cell death. Finally, we injected a HBXIP siRNA into hippocampus and performed microelectroporation before ischemia/reperfusion, which abolished the protective effect of IMM-H004. Further study revealed that HBXIP maintained the high expression of Akt and survivin. Collectively, our findings demonstrated that DND after TGCI/R was alleviated by IMM-H004 through promoting the formation of survivin-HBXIP complex, which further emphasized the importance of endogenous protein involved in self-repair after stroke. Copyright © 2016, Springer Science+Business Media New York.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,49,"Excluded"
"dcf28456-8e20-4a76-bffe-4314dd400b5b","Cytotoxic effects of sigma ligands: Sigma receptor-mediated alterations in cellular morphology and viability","The morphological effects of several neuroleptics as well as other novel and prototypic sigma ligands were examined by addition to cultures of C6 glioma cells. Sigma ligands caused loss of processes, assumption of spherical shape, and cessation of cell division. The time course and magnitude of this effect were dependent on the concentration of sigma ligand. Continued exposure to sigma compounds ultimately resulted in cell death. However, the morphological effect was reversible when sigma ligand was removed shortly after rounding. The potency of compounds to produce these effects generally correlated with binding affinity at sigma receptors of C6 glioma cell membranes labeled with [3H](+)-pentazocine. At a concentration of 100 muM, haloperidol, reduced haloperidol, fluphenazine, perphenazine, trifluoperazine, BD737, LR172, BD1008, and SH344 produced significant effects in 3-6 hr of exposure. Other compounds, such as trifluperidol, thioridazine, and (-)-butaclamol, produced significant effects by 24 hr of exposure. Despite the requirement of micromolar concentrations of ligand (some compounds were effective at 30 muM), the effect showed a remarkable specificity for compounds exhibiting sigma receptor binding affinity. Neuroleptics lacking potent sigma affinity [e.g., (-)-sulpiride, (+)- butaclamol, and clozapine] and other compounds that lack significant sigma affinity but that are agonists or antagonists at dopamine, serotonin, adrenergic, glutamate, phencyclidine, GABA, opiate, or muscarinic cholinergic receptors were without effect on cellular morphology at concentrations up to 300 muM over a period of 72 hr. Likewise, blockers and activators of Na+, K+, and Ca2+ channels and a monoamine oxidase inhibitor devoid of sigma affinity were without effect. Interestingly, 1,3-di-o-tolyl-guanidine (DTG), (+)-3-(3-hydroxyphenyl)-N-(1-propyl)piperidine [(+)-3-PPP], (+)-pentazocine, (+)-cyclazocine, and other sigma-active benzomorphans and morphinans appeared inactive in up to 72 hr of culture. However, these compounds interacted synergistically with a subeffective dose of BD737 (30 muM) to produce effects usually in 6 hr or less. Also, the pH of the culture medium had a profound effect on the activity of sigma compounds. Increasing the pH from the normal range of 7.2-7.4 to pH 8.3-8.5 shifted the dose curves (30, 100, 300 muM) for all sigma compounds to the left. Under these conditions, DTG, (+)-3-PPP, and benzomorphans produced effects in 24 hr or less. Decreasing the medium pH to 6.5-6.7 markedly reduced the activity of all sigma ligands, producing significant protection from cytotoxic effects. Importantly, compounds that lacked sigma binding affinity showed neither synergism with 30 muM BD737 nor an increase in activity at higher pH. These results confirm the sigma receptor specificity of this effect. Sigma ligands had similar effects on other cells of neuronal and non-neuronal origin, including SK-N-SH and SH- SY5Y neuroblastomas, NCB-20 hybridoma, NG108-15 neuroblastoma-glioma hybrid, COS-7 (kidney), MRS-5 (lung), and PC12 pheochromocytoma. These results suggest that sigma receptors play some vital role in cell function and may have important implications for neurodegenerative disorders and neuroleptic treatment.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"dd120e2f-263c-4147-afcf-6e8f4d6ab94c","MicroRNA-210 knockdown contributes to apoptosis caused by oxygen glucose deprivation in PC12 cells","It was previously demonstrated that microRNA-210 (miR-210) exhibited neuroprotective effects in a murine model of hypoxic-ischemic encephalopathy via inhibition of apoptosis. The aim of the present study was to further elucidate the effect of miR-210 on apoptosis in PC12 cells following transfection with miR-210 inhibitors and exposure to oxygen glucose deprivation (OGD). The expression levels of miR-210 were identified using reverse transcription-quantitative polymerase chain reaction analysis. Apoptosis was investigated using Annexin V-fluorescein isothiocyanate assays. Apoptosis-related protein expression levels were studied with western blot analysis. The results showed that the expression levels of miR-210 were upregulated in PC12 cells following a 4-h exposure to OGD, relative to those in normoxic control cells. miR-210 knockdown increased cell apoptosis by inducing caspase activity and regulating the balance between Bcl-2 and Bax levels. The present study demonstrated that miR-210 knockdown induced cell apoptosis using an ex vivo model of ischemic hypoxia (IH). Knockdown of miR-210 represents a potential novel therapeutic approach to combat neonatal IH.","No","Yes","OK: File is read Successfully","Included","Excluded",4,25,"Excluded"
"dd83a713-814c-4bd7-8e32-b709cc08ebff","Sildenafil protective effects on high glucose-induced neurotoxicity in PC12 cells: the role of oxidative stress, apoptosis, and inflammation pathways in an in vitro cellular model for diabetic neuropathy","Objectives Diabetic neuropathy (DN) induces lifetime disability and there is currently no effective therapy to treat or to minimize patients suffering, so it is thereby imperative to develop therapeutic strategies for this disease. Since oxidative stress, mitochondrial dysfunction, apoptosis, and inflammation are crucial mechanisms in development and progression of DN, it is important to explore tools by which one can reduce factors related to these pathways. Herein, the understandings of the sildenafil neuroprotective effect through increase of cGMP level and the mediation of oxidative stress, apoptosis, and inflammation pathways on neurotoxicity induced by high glucose (HG) in PC12 cells as an in vitro cellular model for DN were investigated. Methods We reported that the PC12 cells pre-treatment with sildenafil (0.008 muM) for 60 min and then exposing the cells to HG (25 mM for 72 h) or normal glucose (NG) (5 mM for 72 h) condition, show: Results (1) significant attenuation in reactive oxygen species, MDA and TNF-a levels, Bax/Bcl-2 ratio, expression of caspase 3 and UCP2 proteins; (2) significant increase in viability, GSH/GSSG ratio, mitochondrial membrane potential, and ATP levels. Conclusion All these data together led us to propose neuroprotective effect of sildenafil is probably through its antioxidant, antiapoptotic, and anti-inflammatory activities. Of course, further studies are required to explain the underlying mechanism of the sildenafil effects. Copyright © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"df504380-4612-4048-8753-843c7f36c5a8","Muscone exerts neuroprotection in an experimental model of stroke via inhibition of the fas pathway","Identifying small molecules that are neuroprotective against stroke injury will be highly beneficial for treatment therapies. A cell viability assay and gas chromatography-mass spectrometry were used to identify active small molecules in XingNaoJing, which is a well known Chinese Medicine prescribed for the effective treatment of stroke. Studies have found that muscone is the active compound that prevents PC12 cell and cortical neuron damage following various injuries. Analysis of apoptosis indicated that muscone inhibited glutamate-induced apoptotic cell death of PC12 cells and cortical neurons. Fas and caspase-8 expression were upregulated following glutamate treatment in cortical neurons, and was markedly attenuated in the presence of muscone. Furthermore, muscone significantly reduced cerebral infarct volume, neurological dysfunction and inhibited cortical neuron apoptosis in middle cerebral artery occluded (MCAO) rats in a dose-dependent manner. Moreover, a significant decrease in Fas and caspase-8 expression in the rat cortex was observed in MCAO rats treated with muscone. Our results demonstrate that muscone may be a small active molecule with neuroprotective properties, and that inhibition of apoptosis and Fas is an important mechanism of neuroprotection by muscone. These findings suggest a potential therapeutic role for muscone in the treatment of stroke.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"dfb1b9c0-3529-4c6b-8e5f-ffba611b4b5d","Bcl-2 or Bcl-XL gene therapy reduces apoptosis and increases plasticity protein GAP-43 in PC12 cells","The anti-apoptotic gene replacement could be an option in preventing hypoxia induced neuronal loss-necrosis and/or apoptosis. This intervention is however still controversial. In this paper, we tested the bcl-2 or bcl-XL anti-apoptotic gene transfers using an adenovirus vector in PC12 cells after hypoxia and re-oxygenation. Gene delivery results in a significant increase in both Bcl-2 and Bcl-XL proteins expression. Hypoxia (1h)/re-oxygenation (4-48 h) have a detrimental effect upon cultured cells by inducing increased apoptosis by 30% compared to the controls. After hypoxia the compromised mitochondrial membrane function was detected by decreased tetramethyl-rhodamine-ethylester (TMRE) staining. Anti-apoptotic genes transferred 1h after hypoxia, prevent the cell damage; the number of apoptotic cells has been reduced significantly and the gene transfers prevent mitochondrial membrane damage. Under normoxic conditions or following hypoxia the expression of plasticity protein, growth associated protein 43 (GAP-43) increased significantly by the gene treatment. We can conclude that anti-apoptotic gene transfers are not only cytoprotective as it is already documented before but these genes activate GAP-43 as well. This link on apoptotic signals and cell plasticity is a new finding.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"dfedcfae-d196-464d-98b5-6c9146c37fe2","9-Cis-retinoic acid reduces ischemic brain injury in rodents via bone morphogenetic protein","Retinoic acid (RA), a biologically active derivative of vitamin A, has protective effects against damage caused by H2O2 or oxygen-glucose deprivation in mesangial and PC12 cells. In cultured human osteosarcoma cells, RA enhances the expression of bone morphogenetic protein-7 (BMP7), a trophic factor that reduces ischemia- or neurotoxin-mediated neurodegeneration in vivo. The purpose of this study is to examine whether RA reduces ischemic brain injury through a BMP7 mechanism. We found that intracerebroventricular administration of 9-cis-retinoic acid (9cRA) enhanced BMP7 mRNA expression, detected by RT-PCR, in rat cerebral cortex at 24 hr after injection. Rats were also subjected to transient focal ischemia induced by ligation of the middle cerebral artery (MCA) at 1 day after 9cRA injection. Pretreatment with 9cRA increased locomotor activity and attenuated neurological deficits 2 days after MCA ligatiom 9cRA also reduced cerebral infarction and TUNEL labeling. These protective responses were antagonized by the BMP antagonist noggin given 1 day after 9cRA injection. Taken together, our data suggest that 9cRA has protective effects against ischemia-induced injury, and these effects involve BMPs. © 2008 Wiley-Liss, Inc.","No","Yes","OK: File is read Successfully","Excluded","Excluded",1,3,"Excluded"
"e0a1f46d-4104-4cec-b565-65445e62f539","Stress-induced tRNA cleavage and tiRNA generation in rat neuronal PC12 cells","Transfer RNA (tRNA) plays a role in stress response programs involved in various pathological conditions including neurological diseases. Under cell stress conditions, intracellular tRNA is cleaved by a specific ribonuclease, angiogenin, generating tRNA-derived fragments or tRNA-derived stress-induced RNA (tiRNA). Generated tiRNA contributes to the cell stress response and has potential cell protective effects. However, tiRNA generation under stress conditions in neuronal cells has not been fully elucidated. To examine angiogenin-mediated tiRNA generation in neuronal cells, we used the rat neuronal cell line, PC12, in combination with analysis of SYBR staining and immuno-northern blotting using anti-1-methyladenosine antibody, which specifically and sensitively detects tiRNA. Oxidative stress induced by arsenite and hydrogen peroxide caused tRNA cleavage and tiRNA generation in PC12 cells. We also demonstrated that oxygen-glucose deprivation, which is an in vitro model of ischemic-reperfusion injury, induced tRNA cleavage and tiRNA generation. In these stress conditions, the amount of generated tiRNA was associated with the degree of morphological cell damage. Time course analysis indicated that generation of tiRNA was prior to severe cell damage and cell death. Angiogenin over-expression did not influence the amount of tiRNA in normal culture conditions; however, it significantly increased tiRNA generation induced by cell stress conditions. Our findings show that angiogenin-mediated tiRNA generation can be induced in neuronal cells by different cell stressors, including ischemia-reperfusion. Additionally, detection of tiRNA could be used as a potential cell damage marker in neuronal cells. (Figure presented.). Cover Image for this issue: doi: 10.1111/jnc.14191. Copyright © 2018 International Society for Neurochemistry","No","Yes","OK: File is read Successfully","Excluded","Included",1,36,"Included"
"e2d2446f-39c2-46d7-a5ab-1c5843018ea9","The organotellurium compound ammonium trichloro(dioxoethylene-0,0) tellurate enhances neuronal survival and improves functional outcome in an ischemic stroke model in mice","Ammonium trichloro(dioxoethylene-0,0) tellurate (AS101) is a non-toxic organotellurium compound with pleiotropic activities. It was recently shown to induce production of the neurotrophic factor glial cell line-derived neurotrophic factor and to rescue neuronal-like PC-12 cells from neurotrophic factor deprivation-induced apoptosis. In this study, we show that AS101 improves functional outcome and reduces brain damage in a mouse model of focal ischemic stroke. Both pre-stroke and post-stroke intraperitoneal treatments with AS101 reduced infarct size and edema and improved the neurological function of the animals. AS101 treatments reduced both apoptotic and inflammatory caspase activities, and also inhibited protein tyrosine nitration suggesting that AS101 suppresses oxidative stress. Studies of cultured neurons showed that AS101 confers protection against apoptosis induced by either glucose deprivation or the lipid peroxidation product 4-hydroxynonenal. Moreover, AS101 treatment reduced glutamate-induced intracellular calcium elevation, a major contributor to neuronal death in stroke. As AS101 has an excellent safety profile in humans, our pre-clinical data suggest a potential therapeutic benefit of AS101 in patients suffering from stroke and other neurodegenerative conditions. © 2007 International Society for Neurochemistry.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,6,"Excluded"
"e338fa6e-b5f5-4e92-9d17-15738e057048","N-stearoyltyrosine protects against glutamate-induced oxidative toxicity by an apoptosis-inducing factor (AIF)-mediated caspase-independent cell death pathway","N-Stearoyltyrosine (NsTyr), a synthesized anandamide (AEA) analogue, could exert potent neuroprotective effects on cerebral ischemia models both in vivo and in vitro via intervening in multiple injuries. Glutamate, a major excitatory neurotransmitter, plays a critical role during stroke/cerebral ischemia. In this study, we explored the protective effects of NsTyr on glutamate neurotoxicity in PC12 cells and investigated its underlying mechanisms. NsTyr treatment attenuated glutamate-induced oxidative toxicity in a dose-dependent manner and the best performance was observed at 10 muM. NsTyr treatment suppressed glutamate-induced upregulation of lipoxygenase 12/15 (LOX 12/15) activity and reactive oxygen species (ROS) elevation, attenuated the increase of BH3-interacting domain death agonist (Bid) in the mitochondria, prevented the loss of mitochondria membrane potential and consequently inhibited apoptosis-inducing factor (AIF) translocation into the nucleus. The results demonstrated that NsTyr could protect cells against AIF-mediated caspase-independent cell death induced by glutamate, which may be due to the blockage of Bid-mediated mitochondrial damage via reducing LOX 12/15 activity and ROS accumulation. © 2014 The Japanese Pharmacological Society.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,3,"Excluded"
"e36775b9-bdeb-4438-859e-9f6e8180a7a0","Lycium Barbarum Polysaccharides Alleviates Oxidative Damage Induced by H2O2 Through Down-Regulating MicroRNA-194 in PC-12 and SH-SY5Y Cells","Background/Aims: Currently, scientists attempt to improve outcome of spinal cord injury (SCI) via reducing secondary injury during SCI. Oxidative stress is critical for pathophysiology of secondary damage, thus we mainly focused on the anti-oxidant effects of Lycium barbarum polysaccharides (LBPs) on PC-12 and SH-SY5Y cells as well as the underlying mechanisms. Method(s): Oxidative stress was induced by H2O2 stimulation. Effects of LBPs on cell viability, apoptosis, and expression of proteins associated with apoptosis and autophagy in H2O2-induced cells were assessed by CCK-8 assay, flow cytometry assay and Western blot analysis, respectively. Then, expression of miR-194 was determined by qRT-PCR. Expression of miR-194 was dysregulated, and whether LBPs affected H2O2-treated cells through modulating miR-194 was verified. The expression of key kinases in the PI3K/AKT pathway and the intracellular levels of ROS and NO were testified by Western blot analysis and flow cytometry with fluorescent probes. Result(s): H2O2-induced decrease of cell viability and increases of apoptosis and autophagy in PC-12 cells were mitigated by LBPs treatment. Next, we found that miR-194 expression was both down-regulated by LBPs treatment in PC-12 and SH-SY5Y cells. More experiments consolidated that influence of LBPs on H2O2-treated cells was reversed by miR-194 overexpression while was augmented by miR-194 inhibition. LBPs elevated the phosphorylated levels of PI3K and AKT and reduced levels of ROS and NO through miR-194. Conclusion(s): LBPs alleviated H2O2-induced decrease of cell viability, and increase of apoptosis and autophagy through down-regulating miR-194. Moreover, LBPs activated the PI3K/AKT pathway and reduced oxidative stress through miR-194. Copyright © 2018 The Author(s).","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
